NUM_TITULO,FILIAL,CGC,CLIENTE,BAIRRO,MUCINIPIO,ESTADO,CEP,CONTATO,VALOR,SALDO,VCTO_REAL
000006889,TV JANGADEIRO,01098983005849,ESPOSENDE - FORTALEZ,MESSEJANA           ,FORTALEZA      ,CE,60840280,8121229500     ,R$150.00,R$150.00,30/08/2019
000039988,TV JANGADEIRO,13452877000165,EUGENIO MOVEIS - BEN,PARQUELANDIA        ,FORTALEZA      ,CE,60455410,8534982034     ,"R$6,800.00","R$6,800.00",02/01/2012
000039988,TV JANGADEIRO,13452877000165,EUGENIO MOVEIS - BEN,PARQUELANDIA        ,FORTALEZA      ,CE,60455410,8534982034     ,"R$6,800.00","R$6,800.00",16/01/2012
000039988,TV JANGADEIRO,13452877000165,EUGENIO MOVEIS - BEN,PARQUELANDIA        ,FORTALEZA      ,CE,60455410,8534982034     ,"R$6,800.00","R$6,800.00",30/01/2012
000039890,TV JANGADEIRO,08794987000175,EXUBERANCIA MOVEIS  ,AEROLANDIA          ,FORTALEZA      ,CE,60851290,8532573226     ,"R$3,686.00","R$3,686.00",15/01/2012
000039890,TV JANGADEIRO,08794987000175,EXUBERANCIA MOVEIS  ,AEROLANDIA          ,FORTALEZA      ,CE,60851290,8532573226     ,"R$3,686.00","R$3,686.00",30/01/2012
000040539,TV JANGADEIRO,08794987000175,EXUBERANCIA MOVEIS  ,AEROLANDIA          ,FORTALEZA      ,CE,60851290,8532573226     ,"R$2,000.00","R$2,000.00",15/05/2012
000040539,TV JANGADEIRO,08794987000175,EXUBERANCIA MOVEIS  ,AEROLANDIA          ,FORTALEZA      ,CE,60851290,8532573226     ,"R$2,000.00","R$2,000.00",28/05/2012
000007147,TV JANGADEIRO,30870263000112,FCRE PRODUCOES      ,COCO                ,FORTALEZA      ,CE,60192105,8530441050     ,"R$20,000.00","R$20,000.00",15/10/2019
000007683,TV JANGADEIRO,26644506000127,FORT MOTORS         ,COCO                ,FORTALEZA      ,CE,60192024,8540080202     ,"R$13,000.00","R$13,000.00",16/03/2020
000007834,TV JANGADEIRO,26644506000127,FORT MOTORS         ,COCO                ,FORTALEZA      ,CE,60192024,8540080202     ,"R$13,000.00","R$13,000.00",15/04/2020
000004134,TV JANGADEIRO,05676572000370,GAMEC               ,BAIRRO DE FATIMA    ,FORTALEZA      ,CE,60040531,40122222       ,"R$1,800.00","R$1,800.00",17/11/2017
000004248,TV JANGADEIRO,05676572000370,GAMEC               ,BAIRRO DE FATIMA    ,FORTALEZA      ,CE,60040531,40122222       ,"R$1,800.00","R$1,800.00",18/12/2017
000004432,TV JANGADEIRO,05676572000370,GAMEC               ,BAIRRO DE FATIMA    ,FORTALEZA      ,CE,60040531,40122222       ,"R$1,800.00","R$1,800.00",17/01/2018
000042457,TV JANGADEIRO,59275792000150,GM                  ,BARCELONA           ,SAO CAETANO DO ,SP,09550050,43247700       ,"R$3,113.28","R$3,113.28",30/07/2013
000045020,TV JANGADEIRO,59275792000150,GM                  ,BARCELONA           ,SAO CAETANO DO ,SP,09550050,43247700       ,"R$9,239.40","R$9,239.40",30/10/2014
000045230,TV JANGADEIRO,59275792000150,GM                  ,BARCELONA           ,SAO CAETANO DO ,SP,09550050,43247700       ,"R$4,297.67","R$4,297.67",01/12/2014
000045305,TV JANGADEIRO,59275792000150,GM                  ,BARCELONA           ,SAO CAETANO DO ,SP,09550050,43247700       ,"R$1,080.00","R$1,080.00",01/12/2014
000045642,TV JANGADEIRO,59275792000150,GM                  ,BARCELONA           ,SAO CAETANO DO ,SP,09550050,43247700       ,"R$3,394.92","R$3,394.92",16/02/2015
000045643,TV JANGADEIRO,59275792000150,GM                  ,BARCELONA           ,SAO CAETANO DO ,SP,09550050,43247700       ,"R$10,639.96","R$10,639.96",16/02/2015
000001436,TV JANGADEIRO,59275792000150,GM                  ,BARCELONA           ,SAO CAETANO DO ,SP,09550050,43247700       ,"R$8,118.30","R$8,118.30",01/02/2016
000045837,TV JANGADEIRO,59275792000150,GM                  ,BARCELONA           ,SAO CAETANO DO ,SP,09550050,43247700       ,"R$1,080.00","R$1,080.00",30/03/2015
000045975,TV JANGADEIRO,59275792000150,GM                  ,BARCELONA           ,SAO CAETANO DO ,SP,09550050,43247700       ,R$631.37,R$631.37,30/04/2015
000000193,TV JANGADEIRO,59275792000150,GM                  ,BARCELONA           ,SAO CAETANO DO ,SP,09550050,43247700       ,"R$9,158.90","R$9,158.90",15/06/2015
000000676,TV JANGADEIRO,59275792000150,GM                  ,BARCELONA           ,SAO CAETANO DO ,SP,09550050,43247700       ,"R$4,504.56","R$4,504.56",15/09/2015
000000943,TV JANGADEIRO,59275792000150,GM                  ,BARCELONA           ,SAO CAETANO DO ,SP,09550050,43247700       ,"R$6,334.08","R$6,334.08",30/10/2015
000001433,TV JANGADEIRO,59275792000150,GM                  ,BARCELONA           ,SAO CAETANO DO ,SP,09550050,43247700       ,R$298.72,R$298.72,01/02/2016
000008011,TV JANGADEIRO,49937055000111,GMAC-CONS NACIONAL C,INDIANOPOLIS        ,SAO PAULO      ,SP,04062003,               ,"R$14,000.00","R$14,000.00",15/06/2020
000006163,TV JANGADEIRO,29818914000146,GT CONSORCIOS       ,COITE               ,EUSEBIO        ,CE,61760000,8530230008     ,"R$1,500.00","R$1,500.00",15/02/2019
000006164,TV JANGADEIRO,29818914000146,GT CONSORCIOS       ,COITE               ,EUSEBIO        ,CE,61760000,8530230008     ,R$250.00,R$250.00,15/02/2019
000001245,TV JANGADEIRO,18312410000133,HELGA-BRAZIL COSMETI,IMBIRIBEIRA         ,RECIFE         ,PE,51210050,               ,"R$24,063.00","R$24,063.00",15/12/2015
000006170,TV JANGADEIRO,02336498000274,HONDA NOVA LUZ-BARAO,MEIRELES            ,FORTALEZA      ,CE,60120000,8533068300     ,"R$7,323.36","R$7,323.36",15/03/2019
000007623,TV JANGADEIRO,95459995353   ,IZABELE - POP DENTS ,ALDEOTA             ,FORTALEZA      ,CE,60140120,8534563262     ,"R$14,000.00","R$14,000.00",02/03/2020
000007623,TV JANGADEIRO,95459995353   ,IZABELE - POP DENTS ,ALDEOTA             ,FORTALEZA      ,CE,60140120,8534563262     ,"R$14,000.00","R$14,000.00",30/03/2020
000007652,TV JANGADEIRO,95459995353   ,IZABELE - POP DENTS ,ALDEOTA             ,FORTALEZA      ,CE,60140120,8534563262     ,"R$11,200.04","R$11,200.04",20/06/2020
000007653,TV JANGADEIRO,95459995353   ,IZABELE - POP DENTS ,ALDEOTA             ,FORTALEZA      ,CE,60140120,8534563262     ,"R$1,733.33","R$1,733.33",20/06/2020
000006489,TV JANGADEIRO,23412791000162,JOTA COMUNICACAO- TV,CAMBOA              ,SAO LUIS       ,MA,65020260,               ,R$700.00,R$700.00,20/05/2019
000006615,TV JANGADEIRO,23412791000162,JOTA COMUNICACAO- TV,CAMBOA              ,SAO LUIS       ,MA,65020260,               ,R$700.00,R$700.00,20/06/2019
000041345,TV JANGADEIRO,13641886000102,JOY AUTO PLACE      ,TAUAPE              ,FORTALEZA      ,CE,60135450,8532582020     ,"R$8,372.50","R$8,372.50",16/11/2012
000007825,TV JANGADEIRO,16233389000660,LE BISCUIT          ,BONOCO              ,SALVADOR       ,BA,40285600,               ,"R$33,967.94","R$33,967.94",15/05/2020
000002561,TV JANGADEIRO,21310797000101,LEDPROMO            ,PINA                ,RECIFE         ,PE,51011510,8197447441     ,"R$3,980.80","R$3,980.80",17/10/2016
000040167,TV JANGADEIRO,11294708000119,MARAUMOTOS          ,CIDADE NOVA         ,MARACANAU      ,CE,61930000,8534630303     ,"R$3,981.00","R$3,981.00",15/02/2012
000040167,TV JANGADEIRO,11294708000119,MARAUMOTOS          ,CIDADE NOVA         ,MARACANAU      ,CE,61930000,8534630303     ,"R$3,981.00","R$3,981.00",29/02/2012
000040273,TV JANGADEIRO,11294708000119,MARAUMOTOS          ,CIDADE NOVA         ,MARACANAU      ,CE,61930000,8534630303     ,"R$3,981.00","R$3,981.00",15/03/2012
000040273,TV JANGADEIRO,11294708000119,MARAUMOTOS          ,CIDADE NOVA         ,MARACANAU      ,CE,61930000,8534630303     ,"R$3,981.00","R$3,981.00",30/03/2012
000040351,TV JANGADEIRO,11294708000119,MARAUMOTOS          ,CIDADE NOVA         ,MARACANAU      ,CE,61930000,8534630303     ,"R$3,981.00","R$3,981.00",16/04/2012
000040351,TV JANGADEIRO,11294708000119,MARAUMOTOS          ,CIDADE NOVA         ,MARACANAU      ,CE,61930000,8534630303     ,"R$3,981.00","R$3,981.00",30/04/2012
000000006,TV JANGADEIRO,29737368001433,MASTERFOODS BRASIL -,PARQUE INDUSTRIAL   ,MOGI-MIRIM     ,SP,13803340,46938100       ,"R$2,683.58","R$2,683.58",30/04/2015
000042571,TV JANGADEIRO,05465986000350,MINIST DAS CIDADES  ,ASA SUL             ,BRASILIA       ,DF,70070010,6121081000     ,"R$8,377.58","R$8,377.58",30/07/2013
000044641,TV JANGADEIRO,05465986000350,MINIST DAS CIDADES  ,ASA SUL             ,BRASILIA       ,DF,70070010,6121081000     ,"R$6,618.24","R$6,618.24",18/08/2014
000045167,TV JANGADEIRO,05465986000350,MINIST DAS CIDADES  ,ASA SUL             ,BRASILIA       ,DF,70070010,6121081000     ,"R$23,038.08","R$23,038.08",17/11/2014
000040970,TV JANGADEIRO,05457283000208,MINIST DO TURISMO - ,PLANO PILOTO        ,BRASILIA       ,DF,70065900,               ,"R$2,357.52","R$2,357.52",30/08/2012
000041622,TV JANGADEIRO,05457283000208,MINIST DO TURISMO - ,PLANO PILOTO        ,BRASILIA       ,DF,70065900,               ,"R$3,097.92","R$3,097.92",15/01/2013
000041976,TV JANGADEIRO,05457283000208,MINIST DO TURISMO - ,PLANO PILOTO        ,BRASILIA       ,DF,70065900,               ,"R$10,562.40","R$10,562.40",15/04/2013
000041310,TV JANGADEIRO,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,"R$5,105.60","R$5,105.60",15/10/2012
000041606,TV JANGADEIRO,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,"R$1,276.40","R$1,276.40",02/01/2013
000042978,TV JANGADEIRO,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,"R$8,508.72","R$8,508.72",15/10/2013
000043725,TV JANGADEIRO,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,"R$4,930.20","R$4,930.20",17/03/2014
000044968,TV JANGADEIRO,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,"R$2,065.77","R$2,065.77",15/10/2014
000045813,TV JANGADEIRO,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,R$614.98,R$614.98,16/03/2015
000000747,TV JANGADEIRO,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,"R$7,069.16","R$7,069.16",15/09/2015
000007800,TV JANGADEIRO,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,"R$7,258.00","R$7,258.00",30/03/2020
000007892,TV JANGADEIRO,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,"R$31,931.68","R$31,931.68",15/05/2020
000007953,TV JANGADEIRO,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,"R$5,026.00","R$5,026.00",15/06/2020
000007986,TV JANGADEIRO,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,"R$15,965.84","R$15,965.84",30/06/2020
000007991,TV JANGADEIRO,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,"R$47,897.52","R$47,897.52",30/06/2020
000007008,TV JANGADEIRO,37115342000167,MINISTERIO DOS TRANS,PLANO PILOTO        ,BRASILIA       ,DF,70044902,6120297000     ,"R$1,247.86","R$1,247.86",16/09/2019
000043700,TV JANGADEIRO,02652476000132,MOBILIART           ,EDSON QUEIROZ       ,FORTALEZA      ,CE,60830641,8532731414     ,"R$1,675.67","R$1,675.67",02/04/2014
000043700,TV JANGADEIRO,02652476000132,MOBILIART           ,EDSON QUEIROZ       ,FORTALEZA      ,CE,60830641,8532731414     ,"R$1,675.67","R$1,675.67",02/04/2014
000043700,TV JANGADEIRO,02652476000132,MOBILIART           ,EDSON QUEIROZ       ,FORTALEZA      ,CE,60830641,8532731414     ,"R$1,675.66","R$1,675.66",02/04/2014
000006297,TV JANGADEIRO,26650220000154,MULTIMARCAS CONSORCI,ALDEOTA             ,FORTALEZA      ,CE,60160196,.              ,"R$17,200.00","R$17,200.00",22/04/2019
000006328,TV JANGADEIRO,26650220000154,MULTIMARCAS CONSORCI,ALDEOTA             ,FORTALEZA      ,CE,60160196,.              ,"R$2,000.00","R$2,000.00",22/04/2019
000006429,TV JANGADEIRO,26650220000154,MULTIMARCAS CONSORCI,ALDEOTA             ,FORTALEZA      ,CE,60160196,.              ,"R$17,200.00","R$17,200.00",10/05/2019
000006430,TV JANGADEIRO,26650220000154,MULTIMARCAS CONSORCI,ALDEOTA             ,FORTALEZA      ,CE,60160196,.              ,"R$2,000.00","R$2,000.00",10/05/2019
000006542,TV JANGADEIRO,26650220000154,MULTIMARCAS CONSORCI,ALDEOTA             ,FORTALEZA      ,CE,60160196,.              ,"R$17,200.00","R$17,200.00",10/06/2019
000006543,TV JANGADEIRO,26650220000154,MULTIMARCAS CONSORCI,ALDEOTA             ,FORTALEZA      ,CE,60160196,.              ,"R$2,000.00","R$2,000.00",10/06/2019
000007696,TV JANGADEIRO,33214521000109,NARCISO ENXOVAIS    ,PRESIDENTE KENNEDY  ,FORTALEZA      ,CE,60325002,8530923907     ,"R$40,000.00","R$40,000.00",30/03/2020
000007698,TV JANGADEIRO,33214521000109,NARCISO ENXOVAIS    ,PRESIDENTE KENNEDY  ,FORTALEZA      ,CE,60325002,8530923907     ,"R$5,400.00","R$5,400.00",16/03/2020
000007707,TV JANGADEIRO,33214521000109,NARCISO ENXOVAIS    ,PRESIDENTE KENNEDY  ,FORTALEZA      ,CE,60325002,8530923907     ,"R$5,400.00","R$5,400.00",16/03/2020
000007772,TV JANGADEIRO,33214521000109,NARCISO ENXOVAIS    ,PRESIDENTE KENNEDY  ,FORTALEZA      ,CE,60325002,8530923907     ,"R$40,000.00","R$40,000.00",30/04/2020
000005361,TV JANGADEIRO,08543039000167,NATIVA              ,ALDEOTA             ,FORTALEZA      ,CE,60120001,34865500       ,"R$7,200.00","R$7,200.00",16/08/2018
000041424,TV JANGADEIRO,15399375000143,NUTRIVIVA           ,VILA UNIAO          ,FORTALEZA      ,CE,60410692,               ,"R$1,800.00","R$1,800.00",28/01/2013
000041552,TV JANGADEIRO,15399375000143,NUTRIVIVA           ,VILA UNIAO          ,FORTALEZA      ,CE,60410692,               ,"R$8,000.00","R$8,000.00",28/01/2013
000041552,TV JANGADEIRO,15399375000143,NUTRIVIVA           ,VILA UNIAO          ,FORTALEZA      ,CE,60410692,               ,"R$8,000.00","R$8,000.00",28/01/2013
000005225,TV JANGADEIRO,23473236000221,OTICA ITAMARATY     ,COCO                ,FORTALEZA      ,CE,60811341,87538752       ,"R$3,120.00","R$3,120.00",13/08/2018
000005225,TV JANGADEIRO,23473236000221,OTICA ITAMARATY     ,COCO                ,FORTALEZA      ,CE,60811341,87538752       ,"R$3,120.00","R$3,120.00",12/07/2018
000041631,TV JANGADEIRO,01418020000140,POWER TURBO-ENXUTAO ,CENTRO              ,FORTALEZA      ,CE,60040080,8532212594     ,"R$2,106.50","R$2,106.50",08/03/2013
000044739,TV JANGADEIRO,07587975000107,PREF CRATO          ,CENTRO              ,CRATO          ,CE,63100000,               ,"R$7,990.00","R$7,990.00",01/09/2014
000003506,TV JANGADEIRO,23563067000130,PREF EUSEBIO        ,AUTODROMO           ,EUSEBIO        ,CE,61760000,8532601033     ,R$600.00,R$600.00,15/06/2017
000003674,TV JANGADEIRO,23563067000130,PREF EUSEBIO        ,AUTODROMO           ,EUSEBIO        ,CE,61760000,8532601033     ,R$600.00,R$600.00,31/07/2017
000044741,TV JANGADEIRO,07974082000114,PREF JUAZEIRO NORTE ,CENTRO              ,JUAZEIRO NORTE ,CE,63010010,8835661037     ,"R$8,000.00","R$8,000.00",01/09/2014
000044738,TV JANGADEIRO,07974082000114,PREF JUAZEIRO NORTE ,CENTRO              ,JUAZEIRO NORTE ,CE,63010010,8835661037     ,"R$7,900.00","R$7,900.00",01/09/2014
000003796,TV JANGADEIRO,07533656000119,PREF SAO GONCALO DO ,CENTRO              ,SAO GONCALO DO ,CE,62670000,33154700       ,"R$10,226.80","R$10,226.80",21/08/2017
000000356,TV JANGADEIRO,07605850000162,PREFEITURA DE MARACA,NOVO MARACANAU      ,MARACANAU      ,CE,61905430,8535215090     ,"R$14,901.60","R$14,901.60",30/06/2015
000007805,TV JANGADEIRO,07605850000162,PREFEITURA DE MARACA,NOVO MARACANAU      ,MARACANAU      ,CE,61905430,8535215090     ,"R$38,702.88","R$38,702.88",15/04/2020
000007903,TV JANGADEIRO,07605850000162,PREFEITURA DE MARACA,NOVO MARACANAU      ,MARACANAU      ,CE,61905430,8535215090     ,"R$5,000.00","R$5,000.00",15/05/2020
000044600,TV JANGADEIRO,07384407000109,PREFEITURA DE PACAJU,CENTRO              ,PACAJUS        ,CE,62870000,8533480233     ,"R$4,000.00","R$4,000.00",30/07/2014
000044600,TV JANGADEIRO,07384407000109,PREFEITURA DE PACAJU,CENTRO              ,PACAJUS        ,CE,62870000,8533480233     ,"R$4,000.00","R$4,000.00",18/08/2014
000006523,TV JANGADEIRO,18181688000119,PURO ACAI           ,CIDADE DOS FUNCIONAR,FORTALEZA      ,CE,60822131,34662072       ,"R$12,500.00","R$12,500.00",30/09/2019
000006523,TV JANGADEIRO,18181688000119,PURO ACAI           ,CIDADE DOS FUNCIONAR,FORTALEZA      ,CE,60822131,34662072       ,"R$12,500.00","R$12,500.00",28/10/2019
000006523,TV JANGADEIRO,18181688000119,PURO ACAI           ,CIDADE DOS FUNCIONAR,FORTALEZA      ,CE,60822131,34662072       ,"R$12,500.00","R$12,500.00",28/11/2019
000006523,TV JANGADEIRO,18181688000119,PURO ACAI           ,CIDADE DOS FUNCIONAR,FORTALEZA      ,CE,60822131,34662072       ,"R$12,500.00","R$12,500.00",30/12/2019
000006770,TV JANGADEIRO,18181688000119,PURO ACAI           ,CIDADE DOS FUNCIONAR,FORTALEZA      ,CE,60822131,34662072       ,"R$16,666.68","R$16,666.68",30/03/2020
000006770,TV JANGADEIRO,18181688000119,PURO ACAI           ,CIDADE DOS FUNCIONAR,FORTALEZA      ,CE,60822131,34662072       ,"R$16,666.66","R$16,666.66",28/01/2020
000006770,TV JANGADEIRO,18181688000119,PURO ACAI           ,CIDADE DOS FUNCIONAR,FORTALEZA      ,CE,60822131,34662072       ,"R$16,666.66","R$16,666.66",28/02/2020
000001219,TV JANGADEIRO,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,               ,"R$55,618.40","R$47,732.90",21/12/2015
000001295,TV JANGADEIRO,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,               ,"R$1,000.00","R$1,000.00",08/01/2016
000001348,TV JANGADEIRO,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,               ,"R$55,618.40","R$55,618.40",20/01/2016
000001489,TV JANGADEIRO,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,               ,"R$55,618.40","R$55,618.40",22/02/2016
000001637,TV JANGADEIRO,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,               ,"R$58,570.66","R$58,570.66",15/04/2016
000001672,TV JANGADEIRO,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,               ,"R$58,570.66","R$58,570.66",16/05/2016
000002199,TV JANGADEIRO,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,               ,R$600.00,R$600.00,01/08/2016
000002226,TV JANGADEIRO,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,               ,"R$58,570.66","R$58,570.66",15/09/2016
000002350,TV JANGADEIRO,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,               ,"R$58,570.66","R$58,570.66",17/10/2016
000002374,TV JANGADEIRO,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,               ,R$800.00,R$800.00,29/08/2016
000002675,TV JANGADEIRO,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,               ,"R$1,600.00","R$1,600.00",20/10/2016
000001705,TV JANGADEIRO,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,               ,"R$9,486.40","R$9,486.40",02/05/2016
000001758,TV JANGADEIRO,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,               ,"R$58,570.66","R$58,570.66",15/06/2016
000001815,TV JANGADEIRO,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,               ,"R$3,200.00","R$3,200.00",02/05/2016
000001908,TV JANGADEIRO,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,               ,"R$58,570.66","R$58,570.66",15/07/2016
000002022,TV JANGADEIRO,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,               ,"R$58,570.66","R$58,570.66",16/08/2016
000002050,TV JANGADEIRO,04980258006002,RABELO-DRICOS- 0003 ,CENTRO              ,FORTALEZA      ,CE,60020000,               ,"R$1,400.00","R$1,400.00",30/06/2016
000000592,TV JANGADEIRO,61454393000602,RECOFARMA           ,BOTAFOGO            ,RIO DE JANEIRO ,RJ,22250040,2121062500     ,R$211.39,R$211.39,30/08/2015
000005113,TV JANGADEIRO,76600188000170,REDE MASSA - TV IGUA,VISTA ALEGRE        ,CURITIBA       ,PR,80820010,30919000       ,"R$1,629.26","R$1,629.26",20/06/2018
000005634,TV JANGADEIRO,76600188000170,REDE MASSA - TV IGUA,VISTA ALEGRE        ,CURITIBA       ,PR,80820010,30919000       ,"R$2,007.00","R$2,007.00",22/10/2018
000006284,TV JANGADEIRO,76600188000170,REDE MASSA - TV IGUA,VISTA ALEGRE        ,CURITIBA       ,PR,80820010,30919000       ,"R$1,856.88","R$1,856.88",22/04/2019
